"Order ID";"Order Date";"Ship Date";"Ship Mode"
"US-2017-123750";"15/04/2017";"21/04/2017";"Standard Class"
"US-2017-123750";"15/04/2017";"21/04/2017";"Standard Class"
"CA-2017-127369";"6/6/17";"7/6/17";"First Class"
"US-2015-150574";"19/12/2015";"25/12/2015";"Standard Class"
"US-2015-150574";"19/12/2015";"25/12/2015";"Standard Class"
"CA-2017-147375";"12/6/17";"14/06/2017";"Second Class"
"CA-2017-147375";"12/6/17";"14/06/2017";"Second Class"
"CA-2018-130043";"15/09/2018";"19/09/2018";"Standard Class"
"CA-2018-157252";"20/01/2018";"23/01/2018";"Second Class"
"CA-2017-115756";"5/9/17";"7/9/17";"Second Class"
"CA-2017-115756";"5/9/17";"7/9/17";"Second Class"
"CA-2017-115756";"5/9/17";"7/9/17";"Second Class"
"CA-2017-115756";"5/9/17";"7/9/17";"Second Class"
"CA-2017-115756";"5/9/17";"7/9/17";"Second Class"
"CA-2017-115756";"5/9/17";"7/9/17";"Second Class"
"CA-2018-154214";"20/03/2018";"25/03/2018";"Second Class"
"CA-2017-166674";"1/4/17";"3/4/17";"Second Class"
"CA-2017-166674";"1/4/17";"3/4/17";"Second Class"
"CA-2017-166674";"1/4/17";"3/4/17";"Second Class"
"CA-2017-166674";"1/4/17";"3/4/17";"Second Class"
"CA-2017-166674";"1/4/17";"3/4/17";"Second Class"
"CA-2017-166674";"1/4/17";"3/4/17";"Second Class"
"CA-2018-147277";"20/10/2018";"24/10/2018";"Standard Class"
"CA-2018-147277";"20/10/2018";"24/10/2018";"Standard Class"
"CA-2017-100153";"13/12/2017";"17/12/2017";"Standard Class"
"US-2015-110674";"12/2/15";"18/02/2015";"Standard Class"
"US-2017-157945";"26/09/2017";"1/10/17";"Standard Class"
"US-2017-157945";"26/09/2017";"1/10/17";"Standard Class"
"CA-2016-109638";"15/12/2016";"22/12/2016";"Standard Class"
"CA-2016-109638";"15/12/2016";"22/12/2016";"Standard Class"
"CA-2016-109638";"15/12/2016";"22/12/2016";"Standard Class"
"CA-2017-109869";"22/04/2017";"29/04/2017";"Standard Class"
"CA-2017-109869";"22/04/2017";"29/04/2017";"Standard Class"
"CA-2017-109869";"22/04/2017";"29/04/2017";"Standard Class"
"CA-2017-109869";"22/04/2017";"29/04/2017";"Standard Class"
"CA-2017-109869";"22/04/2017";"29/04/2017";"Standard Class"
"US-2016-101399";"17/01/2016";"24/01/2016";"Standard Class"
"CA-2018-154907";"31/03/2018";"4/4/18";"Standard Class"
"US-2017-100419";"16/12/2017";"20/12/2017";"Second Class"
"CA-2016-154144";"20/12/2016";"24/12/2016";"Standard Class"
"CA-2015-144666";"9/11/15";"11/11/15";"Second Class"
"CA-2015-144666";"9/11/15";"11/11/15";"Second Class"
"CA-2015-144666";"9/11/15";"11/11/15";"Second Class"
"CA-2015-144666";"9/11/15";"11/11/15";"Second Class"
"CA-2015-144666";"9/11/15";"11/11/15";"Second Class"
"CA-2015-144666";"9/11/15";"11/11/15";"Second Class"
"CA-2017-103891";"12/7/17";"19/07/2017";"Standard Class"
"CA-2017-152632";"27/10/2017";"2/11/17";"Standard Class"
"CA-2017-100790";"26/06/2017";"2/7/17";"Standard Class"
"CA-2017-100790";"26/06/2017";"2/7/17";"Standard Class"
"CA-2015-134677";"6/10/15";"10/10/15";"Standard Class"
"CA-2015-127691";"22/07/2015";"27/07/2015";"Standard Class"
"CA-2015-127691";"22/07/2015";"27/07/2015";"Standard Class"
"CA-2018-140963";"10/6/18";"13/06/2018";"First Class"
"CA-2018-140963";"10/6/18";"13/06/2018";"First Class"
"CA-2018-140963";"10/6/18";"13/06/2018";"First Class"
"CA-2015-154627";"29/10/2015";"31/10/2015";"First Class"
"CA-2015-133753";"9/6/15";"13/06/2015";"Second Class"
"CA-2015-133753";"9/6/15";"13/06/2015";"Second Class"
"CA-2015-133753";"9/6/15";"13/06/2015";"Second Class"
"CA-2015-113362";"14/09/2015";"19/09/2015";"Standard Class"
"CA-2015-113362";"14/09/2015";"19/09/2015";"Standard Class"
"CA-2017-169166";"9/5/17";"14/05/2017";"Standard Class"
"US-2017-120929";"18/03/2017";"21/03/2017";"Second Class"
"CA-2016-134782";"27/12/2016";"31/12/2016";"Standard Class"
"CA-2017-126158";"25/07/2017";"31/07/2017";"Standard Class"
"CA-2017-126158";"25/07/2017";"31/07/2017";"Standard Class"
"CA-2017-126158";"25/07/2017";"31/07/2017";"Standard Class"
"CA-2017-126158";"25/07/2017";"31/07/2017";"Standard Class"
"US-2017-105578";"30/05/2017";"4/6/17";"Standard Class"
"US-2017-105578";"30/05/2017";"4/6/17";"Standard Class"
"US-2017-105578";"30/05/2017";"4/6/17";"Standard Class"
"US-2017-105578";"30/05/2017";"4/6/17";"Standard Class"
"US-2017-105578";"30/05/2017";"4/6/17";"Standard Class"
"CA-2018-134978";"12/11/18";"15/11/2018";"Second Class"
"CA-2016-145352";"16/03/2016";"22/03/2016";"Standard Class"
"CA-2016-145352";"16/03/2016";"22/03/2016";"Standard Class"
"CA-2016-145352";"16/03/2016";"22/03/2016";"Standard Class"
"CA-2016-145352";"16/03/2016";"22/03/2016";"Standard Class"
"CA-2018-135307";"26/11/2018";"27/11/2018";"First Class"
"CA-2018-135307";"26/11/2018";"27/11/2018";"First Class"
"CA-2017-106341";"20/10/2017";"23/10/2017";"First Class"
"CA-2018-163405";"21/12/2018";"25/12/2018";"Standard Class"
"CA-2018-163405";"21/12/2018";"25/12/2018";"Standard Class"
"CA-2018-127432";"22/01/2018";"27/01/2018";"Standard Class"
"CA-2018-127432";"22/01/2018";"27/01/2018";"Standard Class"
"CA-2018-127432";"22/01/2018";"27/01/2018";"Standard Class"
"CA-2018-127432";"22/01/2018";"27/01/2018";"Standard Class"
"CA-2016-157812";"22/03/2016";"26/03/2016";"Standard Class"
"CA-2016-157812";"22/03/2016";"26/03/2016";"Standard Class"
"CA-2016-157812";"22/03/2016";"26/03/2016";"Standard Class"
"CA-2018-145142";"23/01/2018";"25/01/2018";"First Class"
"US-2017-139486";"21/05/2017";"23/05/2017";"First Class"
"US-2017-139486";"21/05/2017";"23/05/2017";"First Class"
"CA-2016-158792";"26/12/2016";"2/1/17";"Standard Class"
"CA-2018-113558";"21/10/2018";"26/10/2018";"Standard Class"
"CA-2018-113558";"21/10/2018";"26/10/2018";"Standard Class"
"US-2016-138303";"3/9/16";"7/9/16";"Standard Class"
"US-2016-138303";"3/9/16";"7/9/16";"Standard Class"
"US-2016-138303";"3/9/16";"7/9/16";"Standard Class"
"CA-2016-102848";"7/11/16";"9/11/16";"Second Class"
"US-2018-129441";"7/9/18";"11/9/18";"Standard Class"
"CA-2017-168753";"29/05/2017";"1/6/17";"Second Class"
"CA-2017-168753";"29/05/2017";"1/6/17";"Second Class"
"CA-2017-126613";"10/7/17";"16/07/2017";"Standard Class"
"US-2018-122637";"3/9/18";"8/9/18";"Second Class"
"CA-2016-147851";"3/12/16";"8/12/16";"Standard Class"
"CA-2016-134894";"7/12/16";"11/12/16";"Standard Class"
"CA-2016-134894";"7/12/16";"11/12/16";"Standard Class"
"CA-2015-140795";"1/2/15";"3/2/15";"First Class"
"CA-2017-136924";"14/07/2017";"17/07/2017";"First Class"
"US-2016-120161";"18/12/2016";"23/12/2016";"Standard Class"
"CA-2015-103849";"11/5/15";"16/05/2015";"Standard Class"
"CA-2015-103849";"11/5/15";"16/05/2015";"Standard Class"
"CA-2015-103849";"11/5/15";"16/05/2015";"Standard Class"
"CA-2018-162929";"19/11/2018";"22/11/2018";"First Class"
"CA-2018-162929";"19/11/2018";"22/11/2018";"First Class"
"CA-2016-113173";"15/11/2016";"17/11/2016";"Second Class"
"CA-2016-113173";"15/11/2016";"17/11/2016";"Second Class"
"CA-2016-113173";"15/11/2016";"17/11/2016";"Second Class"
"CA-2017-136406";"15/04/2017";"17/04/2017";"Second Class"
"CA-2018-112774";"11/9/18";"12/9/18";"First Class"
"CA-2018-101945";"24/11/2018";"28/11/2018";"Standard Class"
"CA-2018-100650";"29/06/2018";"3/7/18";"Second Class"
"CA-2015-155852";"3/3/15";"7/3/15";"Second Class"
"CA-2017-113243";"10/6/17";"15/06/2017";"Standard Class"
"CA-2017-113243";"10/6/17";"15/06/2017";"Standard Class"
"CA-2017-113243";"10/6/17";"15/06/2017";"Standard Class"
"CA-2018-118731";"20/11/2018";"22/11/2018";"Second Class"
"CA-2018-118731";"20/11/2018";"22/11/2018";"Second Class"
"CA-2015-145576";"14/09/2015";"18/09/2015";"Second Class"
"CA-2015-145576";"14/09/2015";"18/09/2015";"Second Class"
"CA-2016-130736";"7/12/16";"9/12/16";"First Class"
"CA-2016-130736";"7/12/16";"9/12/16";"First Class"
"CA-2018-137099";"7/12/18";"10/12/18";"First Class"
"CA-2018-156951";"1/10/18";"8/10/18";"Standard Class"
"CA-2018-156951";"1/10/18";"8/10/18";"Standard Class"
"CA-2018-156951";"1/10/18";"8/10/18";"Standard Class"
"CA-2018-156951";"1/10/18";"8/10/18";"Standard Class"
"CA-2018-164826";"28/12/2018";"4/1/19";"Standard Class"
"CA-2018-164826";"28/12/2018";"4/1/19";"Standard Class"
"CA-2018-164826";"28/12/2018";"4/1/19";"Standard Class"
"CA-2018-164826";"28/12/2018";"4/1/19";"Standard Class"
"CA-2017-127250";"3/11/17";"7/11/17";"Standard Class"
"CA-2016-149713";"18/09/2016";"22/09/2016";"Second Class"
"CA-2016-149713";"18/09/2016";"22/09/2016";"Second Class"
"CA-2016-149713";"18/09/2016";"22/09/2016";"Second Class"
"CA-2018-118640";"20/07/2018";"26/07/2018";"Standard Class"
"CA-2018-118640";"20/07/2018";"26/07/2018";"Standard Class"
"CA-2016-132906";"10/9/16";"14/09/2016";"Standard Class"
"CA-2018-145233";"1/12/18";"5/12/18";"Standard Class"
"CA-2018-145233";"1/12/18";"5/12/18";"Standard Class"
"CA-2018-145233";"1/12/18";"5/12/18";"Standard Class"
"CA-2018-145233";"1/12/18";"5/12/18";"Standard Class"
"CA-2018-145233";"1/12/18";"5/12/18";"Standard Class"
"CA-2016-128139";"3/7/16";"9/7/16";"Standard Class"
"CA-2016-128139";"3/7/16";"9/7/16";"Standard Class"
"US-2017-156986";"20/03/2017";"24/03/2017";"Standard Class"
"US-2017-156986";"20/03/2017";"24/03/2017";"Standard Class"
"US-2017-156986";"20/03/2017";"24/03/2017";"Standard Class"
"US-2017-156986";"20/03/2017";"24/03/2017";"Standard Class"
"CA-2015-135405";"9/1/15";"13/01/2015";"Standard Class"
"CA-2015-135405";"9/1/15";"13/01/2015";"Standard Class"
"CA-2015-131450";"8/8/15";"15/08/2015";"Standard Class"
"CA-2015-131450";"8/8/15";"15/08/2015";"Standard Class"
"CA-2015-131450";"8/8/15";"15/08/2015";"Standard Class"
"CA-2015-131450";"8/8/15";"15/08/2015";"Standard Class"
"CA-2017-120180";"14/07/2017";"16/07/2017";"First Class"
"US-2017-100720";"16/07/2017";"21/07/2017";"Standard Class"
"US-2017-100720";"16/07/2017";"21/07/2017";"Standard Class"
"US-2017-100720";"16/07/2017";"21/07/2017";"Standard Class"
"CA-2015-149958";"15/03/2015";"19/03/2015";"Standard Class"
"CA-2015-149958";"15/03/2015";"19/03/2015";"Standard Class"
"CA-2015-149958";"15/03/2015";"19/03/2015";"Standard Class"
"CA-2015-149958";"15/03/2015";"19/03/2015";"Standard Class"
"CA-2015-149958";"15/03/2015";"19/03/2015";"Standard Class"
"US-2015-105767";"23/05/2015";"27/05/2015";"Standard Class"
"US-2015-105767";"23/05/2015";"27/05/2015";"Standard Class"
"US-2015-105767";"23/05/2015";"27/05/2015";"Standard Class"
"CA-2017-161816";"28/04/2017";"1/5/17";"First Class"
"CA-2017-161816";"28/04/2017";"1/5/17";"First Class"
"CA-2017-121223";"11/9/17";"13/09/2017";"Second Class"
"CA-2017-121223";"11/9/17";"13/09/2017";"Second Class"
"CA-2018-138611";"14/11/2018";"17/11/2018";"Second Class"
"CA-2018-138611";"14/11/2018";"17/11/2018";"Second Class"
"CA-2018-117947";"18/08/2018";"23/08/2018";"Second Class"
"CA-2018-117947";"18/08/2018";"23/08/2018";"Second Class"
"CA-2018-117947";"18/08/2018";"23/08/2018";"Second Class"
"CA-2018-117947";"18/08/2018";"23/08/2018";"Second Class"
"CA-2018-117947";"18/08/2018";"23/08/2018";"Second Class"
"US-2015-111171";"26/12/2015";"31/12/2015";"Standard Class"
"CA-2016-138009";"29/11/2016";"3/12/16";"Standard Class"
"CA-2016-138009";"29/11/2016";"3/12/16";"Standard Class"
"CA-2016-138009";"29/11/2016";"3/12/16";"Standard Class"
"CA-2016-138009";"29/11/2016";"3/12/16";"Standard Class"
"CA-2018-163020";"15/09/2018";"19/09/2018";"Standard Class"
"CA-2018-153787";"19/05/2018";"23/05/2018";"Standard Class"
"CA-2018-133431";"17/12/2018";"21/12/2018";"Standard Class"
"CA-2018-133431";"17/12/2018";"21/12/2018";"Standard Class"
"US-2017-135720";"11/12/17";"13/12/2017";"Second Class"
"US-2017-135720";"11/12/17";"13/12/2017";"Second Class"
"US-2017-135720";"11/12/17";"13/12/2017";"Second Class"
"CA-2018-144694";"24/09/2018";"26/09/2018";"Second Class"
"CA-2018-144694";"24/09/2018";"26/09/2018";"Second Class"
"CA-2016-168004";"4/10/16";"9/10/16";"Second Class"
"US-2017-123470";"15/08/2017";"21/08/2017";"Standard Class"
"US-2017-123470";"15/08/2017";"21/08/2017";"Standard Class"
"CA-2017-115917";"20/05/2017";"25/05/2017";"Standard Class"
"CA-2017-115917";"20/05/2017";"25/05/2017";"Standard Class"
"CA-2017-147067";"18/12/2017";"22/12/2017";"Standard Class"
"CA-2018-167913";"30/07/2018";"3/8/18";"Second Class"
"CA-2018-167913";"30/07/2018";"3/8/18";"Second Class"
"CA-2018-106103";"10/6/18";"15/06/2018";"Standard Class"
"US-2018-127719";"21/07/2018";"25/07/2018";"Standard Class"
"CA-2018-126221";"30/12/2018";"5/1/19";"Standard Class"
"CA-2017-103947";"1/4/17";"8/4/17";"Standard Class"
"CA-2017-103947";"1/4/17";"8/4/17";"Standard Class"
"CA-2017-160745";"11/12/17";"16/12/2017";"Second Class"
"CA-2017-160745";"11/12/17";"16/12/2017";"Second Class"
"CA-2017-160745";"11/12/17";"16/12/2017";"Second Class"
"CA-2017-132661";"23/10/2017";"29/10/2017";"Standard Class"
"CA-2018-140844";"19/06/2018";"23/06/2018";"Standard Class"
"CA-2018-140844";"19/06/2018";"23/06/2018";"Standard Class"
"CA-2017-137239";"22/08/2017";"28/08/2017";"Standard Class"
"CA-2017-137239";"22/08/2017";"28/08/2017";"Standard Class"
"CA-2017-137239";"22/08/2017";"28/08/2017";"Standard Class"
"US-2017-156097";"19/09/2017";"19/09/2017";"Same Day"
"US-2017-156097";"19/09/2017";"19/09/2017";"Same Day"
"CA-2016-146563";"24/08/2016";"28/08/2016";"Standard Class"
"CA-2016-146563";"24/08/2016";"28/08/2016";"Standard Class"
"CA-2016-146563";"24/08/2016";"28/08/2016";"Standard Class"
"CA-2016-146563";"24/08/2016";"28/08/2016";"Standard Class"
"CA-2017-123666";"26/03/2017";"30/03/2017";"Standard Class"
"CA-2017-143308";"4/11/17";"4/11/17";"Same Day"
"CA-2018-132682";"8/6/18";"10/6/18";"Second Class"
"CA-2018-132682";"8/6/18";"10/6/18";"Second Class"
"CA-2018-132682";"8/6/18";"10/6/18";"Second Class"
"CA-2015-156314";"24/12/2015";"26/12/2015";"First Class"
"US-2018-106663";"9/6/18";"13/06/2018";"Standard Class"
"US-2018-106663";"9/6/18";"13/06/2018";"Standard Class"
"US-2018-106663";"9/6/18";"13/06/2018";"Standard Class"
"CA-2018-111178";"15/06/2018";"22/06/2018";"Standard Class"
"CA-2018-130351";"5/12/18";"8/12/18";"First Class"
"CA-2018-130351";"5/12/18";"8/12/18";"First Class"
"CA-2018-130351";"5/12/18";"8/12/18";"First Class"
"US-2018-119438";"18/03/2018";"23/03/2018";"Standard Class"
"US-2018-119438";"18/03/2018";"23/03/2018";"Standard Class"
"US-2018-119438";"18/03/2018";"23/03/2018";"Standard Class"
"US-2018-119438";"18/03/2018";"23/03/2018";"Standard Class"
"CA-2017-164511";"19/11/2017";"24/11/2017";"Standard Class"
"CA-2017-164511";"19/11/2017";"24/11/2017";"Standard Class"
"CA-2017-164511";"19/11/2017";"24/11/2017";"Standard Class"
"US-2018-168116";"4/11/18";"4/11/18";"Same Day"
"US-2018-168116";"4/11/18";"4/11/18";"Same Day"
"CA-2015-157784";"5/7/15";"8/7/15";"First Class"
"CA-2015-157784";"5/7/15";"8/7/15";"First Class"
"CA-2015-157784";"5/7/15";"8/7/15";"First Class"
"CA-2018-161480";"25/12/2018";"29/12/2018";"Standard Class"
"US-2015-117135";"21/06/2015";"23/06/2015";"Second Class"
"US-2015-117135";"21/06/2015";"23/06/2015";"Second Class"
"US-2015-117135";"21/06/2015";"23/06/2015";"Second Class"
"CA-2016-131534";"28/03/2016";"2/4/16";"Standard Class"
"CA-2016-131534";"28/03/2016";"2/4/16";"Standard Class"
"CA-2016-119291";"14/05/2016";"17/05/2016";"First Class"
"CA-2016-119291";"14/05/2016";"17/05/2016";"First Class"
"CA-2016-119291";"14/05/2016";"17/05/2016";"First Class"
"CA-2016-119291";"14/05/2016";"17/05/2016";"First Class"
"CA-2016-119291";"14/05/2016";"17/05/2016";"First Class"
"CA-2016-119291";"14/05/2016";"17/05/2016";"First Class"
"CA-2016-119291";"14/05/2016";"17/05/2016";"First Class"
"CA-2018-114552";"2/9/18";"8/9/18";"Standard Class"
"CA-2017-163755";"4/11/17";"8/11/17";"Second Class"
"CA-2016-142027";"9/4/16";"14/04/2016";"Standard Class"
"CA-2015-138527";"12/9/15";"17/09/2015";"Standard Class"
"CA-2015-138527";"12/9/15";"17/09/2015";"Standard Class"
"CA-2015-138527";"12/9/15";"17/09/2015";"Standard Class"
"CA-2015-112158";"2/12/15";"4/12/15";"First Class"
"CA-2015-112158";"2/12/15";"4/12/15";"First Class"
"CA-2015-112158";"2/12/15";"4/12/15";"First Class"
"CA-2015-113887";"5/4/15";"7/4/15";"First Class"
"CA-2018-146136";"3/9/18";"7/9/18";"Standard Class"
"US-2018-100048";"19/05/2018";"24/05/2018";"Standard Class"
"US-2018-100048";"19/05/2018";"24/05/2018";"Standard Class"
"US-2018-100048";"19/05/2018";"24/05/2018";"Standard Class"
"CA-2015-153150";"1/7/15";"6/7/15";"Second Class"
"CA-2015-130092";"11/1/15";"14/01/2015";"First Class"
"CA-2018-108910";"24/09/2018";"29/09/2018";"Standard Class"
"CA-2015-104472";"2/6/15";"7/6/15";"Standard Class"
"CA-2015-104472";"2/6/15";"7/6/15";"Standard Class"
"CA-2017-112942";"13/02/2017";"18/02/2017";"Standard Class"
"CA-2017-142335";"15/12/2017";"19/12/2017";"Standard Class"
"CA-2017-142335";"15/12/2017";"19/12/2017";"Standard Class"
"CA-2015-117429";"7/10/15";"13/10/2015";"Standard Class"
"CA-2017-114713";"7/7/17";"12/7/17";"Standard Class"
"CA-2018-144113";"16/09/2018";"20/09/2018";"Standard Class"
"CA-2018-144113";"16/09/2018";"20/09/2018";"Standard Class"
"US-2017-150861";"3/12/17";"6/12/17";"First Class"
"US-2017-150861";"3/12/17";"6/12/17";"First Class"
"US-2017-150861";"3/12/17";"6/12/17";"First Class"
"US-2017-150861";"3/12/17";"6/12/17";"First Class"
"US-2017-150861";"3/12/17";"6/12/17";"First Class"
"CA-2018-131954";"21/01/2018";"25/01/2018";"Standard Class"
"CA-2018-131954";"21/01/2018";"25/01/2018";"Standard Class"
"CA-2018-131954";"21/01/2018";"25/01/2018";"Standard Class"
"CA-2018-131954";"21/01/2018";"25/01/2018";"Standard Class"
"CA-2018-131954";"21/01/2018";"25/01/2018";"Standard Class"
"CA-2018-131954";"21/01/2018";"25/01/2018";"Standard Class"
"CA-2015-132500";"8/9/15";"12/9/15";"Standard Class"
"CA-2015-112326";"4/1/15";"8/1/15";"Standard Class"
"CA-2015-112326";"4/1/15";"8/1/15";"Standard Class"
"CA-2015-112326";"4/1/15";"8/1/15";"Standard Class"
"US-2017-146710";"27/08/2017";"1/9/17";"Standard Class"
"US-2017-146710";"27/08/2017";"1/9/17";"Standard Class"
"US-2017-146710";"27/08/2017";"1/9/17";"Standard Class"
"US-2017-146710";"27/08/2017";"1/9/17";"Standard Class"
"CA-2015-124429";"27/05/2015";"27/05/2015";"Same Day"
"CA-2015-124429";"27/05/2015";"27/05/2015";"Same Day"
"CA-2017-150889";"20/03/2017";"22/03/2017";"Second Class"
"CA-2018-126074";"2/10/18";"6/10/18";"Standard Class"
"CA-2018-126074";"2/10/18";"6/10/18";"Standard Class"
"CA-2018-126074";"2/10/18";"6/10/18";"Standard Class"
"CA-2018-126074";"2/10/18";"6/10/18";"Standard Class"
"CA-2017-110499";"7/4/17";"9/4/17";"First Class"
"CA-2016-135272";"7/12/16";"12/12/16";"Standard Class"
"CA-2017-140928";"18/09/2017";"22/09/2017";"Standard Class"
"CA-2015-106803";"29/12/2015";"2/1/16";"Standard Class"
"CA-2015-106803";"29/12/2015";"2/1/16";"Standard Class"
"CA-2018-117240";"23/07/2018";"28/07/2018";"Standard Class"
"CA-2018-133333";"18/09/2018";"22/09/2018";"Standard Class"
"CA-2016-112319";"31/08/2016";"5/9/16";"Standard Class"
"CA-2018-126046";"3/11/18";"7/11/18";"Standard Class"
"CA-2016-114923";"8/2/16";"13/02/2016";"Standard Class"
"CA-2015-162775";"13/01/2015";"15/01/2015";"Second Class"
"CA-2015-162775";"13/01/2015";"15/01/2015";"Second Class"
"CA-2015-162775";"13/01/2015";"15/01/2015";"Second Class"
"CA-2015-162775";"13/01/2015";"15/01/2015";"Second Class"
"CA-2015-162775";"13/01/2015";"15/01/2015";"Second Class"
"CA-2015-106810";"14/05/2015";"20/05/2015";"Standard Class"
"CA-2017-157245";"19/05/2017";"24/05/2017";"Standard Class"
"CA-2018-104220";"30/01/2018";"5/2/18";"Standard Class"
"CA-2018-104220";"30/01/2018";"5/2/18";"Standard Class"
"CA-2018-104220";"30/01/2018";"5/2/18";"Standard Class"
"CA-2018-104220";"30/01/2018";"5/2/18";"Standard Class"
"CA-2018-104220";"30/01/2018";"5/2/18";"Standard Class"
"CA-2018-104220";"30/01/2018";"5/2/18";"Standard Class"
"CA-2015-165974";"29/06/2015";"6/7/15";"Standard Class"
"CA-2016-144267";"21/08/2016";"23/08/2016";"First Class"
"CA-2016-144267";"21/08/2016";"23/08/2016";"First Class"
"CA-2016-144267";"21/08/2016";"23/08/2016";"First Class"
"CA-2016-144267";"21/08/2016";"23/08/2016";"First Class"
"US-2016-157014";"3/10/16";"6/10/16";"Second Class"
"US-2016-157014";"3/10/16";"6/10/16";"Second Class"
"US-2016-157014";"3/10/16";"6/10/16";"Second Class"
"US-2016-157014";"3/10/16";"6/10/16";"Second Class"
"CA-2016-154921";"23/05/2016";"28/05/2016";"Standard Class"
"CA-2018-129567";"17/03/2018";"21/03/2018";"Second Class"
