"Product ID";"Category";"Sub-Category";"Product Name";"Cost";"Price";"Profit";"Quantity";"Sales";"Customer ID"
"OFF-ST-10000642";"Office Supplies";"Storage";"Tennsco Lockers, Gray";732;843;111;10;8429;"JH-15985"
"TEC-PH-10001700";"Technology";"Phones";"Panasonic KX-TG6844B Expandable Digital Cordless Telephone";92;957;866;1;957;"JH-15985"
"OFF-BI-10003274";"Office Supplies";"Binders";"Avery Durable Slant Ring Binders, No Labels";352;579;226;21;12149;"JH-15985"
"OFF-FA-10000134";"Office Supplies";"Fasteners";"Advantus Push Pins, Aluminum Head";810;559;-252;10;5585;"JH-15985"
"OFF-ST-10001522";"Office Supplies";"Storage";"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h";635;815;180;2;1629;"JH-15985"
"TEC-AC-10001266";"Technology";"Accessories";"Memorex Micro Travel Drive 8 GB";816;785;-30;9;7066;"MS-17980"
"OFF-LA-10004544";"Office Supplies";"Labels";"Avery 505";834;100;-734;11;1100;"VW-21775"
"FUR-BO-10004695";"Furniture";"Bookcases";"O'Sullivan 2-Door Barrister Bookcase in Odessa Pine";947;157;-790;25;3918;"VW-21775"
"TEC-PH-10002844";"Technology";"Phones";"Speck Products Candyshell Flip Case";297;324;27;20;6483;"VW-21775"
"TEC-MA-10000864";"Technology";"Machines";"Cisco 9971 IP Video Phone Charcoal";940;122;-818;9;1098;"VW-21775"
"TEC-AC-10000109";"Technology";"Accessories";"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive";690;393;-297;4;1571;"VW-21775"
"OFF-ST-10001328";"Office Supplies";"Storage";"Personal Filing Tote with Lid, Black/Gray";196;622;426;2;1243;"JH-15910"
"TEC-PH-10002563";"Technology";"Phones";"Adtran 1202752G1";950;184;-766;22;4058;"JH-15910"
"OFF-FA-10000585";"Office Supplies";"Fasteners";"OIC Bulk Pack Metal Binder Clips";325;87;-238;24;2089;"JB-15925"
"OFF-PA-10004000";"Office Supplies";"Paper";"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle";5;446;440;13;5796;"JB-15925"
"OFF-BI-10002852";"Office Supplies";"Binders";"Ibico Standard Transparent Covers";129;459;330;22;10096;"JB-15925"
"FUR-FU-10000087";"Furniture";"Furnishings";"Executive Impressions 14"" Two-Color Numerals Wall Clock";194;122;-72;19;2318;"JB-15925"
"TEC-MA-10001148";"Technology";"Machines";"Swingline SM12-08 MicroCut Jam Free Shredder";177;186;8;4;743;"JB-15925"
"OFF-AR-10001958";"Office Supplies";"Art";"Stanley Bostitch Contemporary Electric Pencil Sharpeners";547;429;-118;10;4285;"JB-15925"
"OFF-AR-10001026";"Office Supplies";"Art";"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow";559;396;-164;17;6727;"DS-13180"
"FUR-TA-10003748";"Furniture";"Tables";"Bevis 36 x 72 Conference Tables";18;998;980;14;13973;"DS-13180"
"OFF-ST-10002485";"Office Supplies";"Storage";"Rogers Deluxe File Chest";290;796;507;5;3982;"DS-13180"
"FUR-CH-10004860";"Furniture";"Chairs";"Global Low Back Tilter Chair";822;842;21;3;2527;"VD-21670"
"FUR-CH-10004477";"Furniture";"Chairs";"Global Push Button Manager's Chair, Indigo";927;818;-109;4;3272;"VD-21670"
"OFF-BI-10001679";"Office Supplies";"Binders";"GBC Instant Index System for Binding Systems";578;643;65;1;643;"EA-14035"
"FUR-TA-10001705";"Furniture";"Tables";"Bush Advantage Collection Round Conference Table";402;880;479;23;20249;"CS-12400"
"FUR-TA-10003473";"Furniture";"Tables";"Bretford Rectangular Conference Table Tops";539;9;-530;13;116;"CS-12400"
"OFF-BI-10001679";"Office Supplies";"Binders";"GBC Instant Index System for Binding Systems";413;145;-269;11;1592;"CS-12400"
"FUR-FU-10004017";"Furniture";"Furnishings";"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";586;557;-29;24;13359;"CS-12400"
"TEC-AC-10003832";"Technology";"Accessories";"Logitech P710e Mobile Speakerphone";200;734;534;20;14671;"CS-12400"
"OFF-PA-10002479";"Office Supplies";"Paper";"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)";665;303;-362;16;4850;"DB-13120"
"OFF-PA-10003349";"Office Supplies";"Paper";"Xerox 1957";445;228;-217;12;2732;"KL-16645"
"FUR-FU-10000576";"Furniture";"Furnishings";"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base";182;850;669;14;11905;"KL-16645"
"FUR-FU-10004351";"Furniture";"Furnishings";"Staple-based wall hangings";476;935;459;11;10290;"KL-16645"
"TEC-PH-10000011";"Technology";"Phones";"PureGear Roll-On Screen Protector";466;833;368;7;5834;"KL-16645"
"FUR-TA-10002607";"Furniture";"Tables";"KI Conference Tables";140;249;110;6;1496;"KL-16645"
"FUR-FU-10002505";"Furniture";"Furnishings";"Eldon 100 Class Desk Accessories";181;314;133;19;5966;"KL-16645"
"OFF-AR-10004685";"Office Supplies";"Art";"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set";60;376;316;2;753;"KL-16645"
"FUR-CH-10004063";"Furniture";"Chairs";"Global Deluxe High-Back Manager's Chair";218;785;568;10;7850;"DW-13480"
"OFF-ST-10002276";"Office Supplies";"Storage";"Safco Steel Mobile File Cart";983;230;-754;24;5509;"DW-13480"
"OFF-PA-10004082";"Office Supplies";"Paper";"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book";203;775;571;19;14718;"DW-13480"
"OFF-AP-10002945";"Office Supplies";"Appliances";"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room";990;955;-36;17;16232;"DW-13480"
"OFF-PA-10000061";"Office Supplies";"Paper";"Xerox 205";654;882;229;13;11471;"DW-13480"
"FUR-CH-10002965";"Furniture";"Chairs";"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black";383;63;-320;21;1333;"LH-17155"
"OFF-PA-10004569";"Office Supplies";"Paper";"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";420;297;-123;10;2971;"KC-16540"
"TEC-AC-10003832";"Technology";"Accessories";"Logitech P710e Mobile Speakerphone";125;752;627;9;6771;"KC-16540"
"OFF-ST-10001228";"Office Supplies";"Storage";"Fellowes Personal Hanging Folder Files, Navy";329;877;549;14;12282;"DL-13315"
"OFF-EN-10003296";"Office Supplies";"Envelopes";"Tyvek Side-Opening Peel & Seel Expanding Envelopes";248;923;675;25;23087;"DL-13315"
"FUR-FU-10002505";"Furniture";"Furnishings";"Eldon 100 Class Desk Accessories";796;588;-208;16;9409;"DR-12880"
"OFF-ST-10004804";"Office Supplies";"Storage";"Belkin 19"" Vented Equipment Shelf, Black";234;745;511;12;8936;"DR-12880"
"OFF-ST-10001590";"Office Supplies";"Storage";"Tenex Personal Project File with Scoop Front Design, Black";912;598;-314;21;12562;"DR-12880"
"TEC-PH-10001580";"Technology";"Phones";"Logitech Mobile Speakerphone P710e - speaker phone";211;937;726;6;5625;"DR-12880"
"TEC-AC-10000290";"Technology";"Accessories";"Sabrent 4-Port USB 2.0 Hub";747;477;-270;13;6206;"CC-12670"
"OFF-ST-10002790";"Office Supplies";"Storage";"Safco Industrial Shelving";83;721;638;8;5769;"CC-12670"
"OFF-BI-10003460";"Office Supplies";"Binders";"Acco 3-Hole Punch";270;429;159;23;9870;"CC-12670"
"OFF-AP-10002203";"Office Supplies";"Appliances";"Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac";404;146;-258;1;146;"Dl-13600"
"TEC-MA-10000822";"Technology";"Machines";"Lexmark MX611dhe Monochrome Laser Printer";27;552;525;18;9933;"SB-20290"
"TEC-MA-10003353";"Technology";"Machines";"Xerox WorkCentre 6505DN Laser Multifunction Printer";24;959;935;15;14378;"SB-20290"
"TEC-PH-10001433";"Technology";"Phones";"Cisco Small Business SPA 502G VoIP phone";187;577;390;15;8657;"RC-19825"
"TEC-AC-10004469";"Technology";"Accessories";"Microsoft Sculpt Comfort Mouse";66;625;559;10;6248;"AH-10210"
"OFF-AR-10003602";"Office Supplies";"Art";"Quartet Omega Colored Chalk, 12/Pack";176;984;808;22;21641;"CB-12535"
"OFF-FA-10003472";"Office Supplies";"Fasteners";"Bagged Rubber Bands";831;340;-491;9;3058;"PG-18895"
"OFF-ST-10004180";"Office Supplies";"Storage";"Safco Commercial Shelving";482;950;469;24;22804;"CA-12310"
"OFF-EN-10004386";"Office Supplies";"Envelopes";"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13";718;638;-80;21;13389;"CA-12310"
"OFF-ST-10003208";"Office Supplies";"Storage";"Adjustable Depth Letter/Legal Cart";578;844;266;21;17728;"KH-16690"
"TEC-AC-10003628";"Technology";"Accessories";"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling";215;332;117;11;3647;"HA-14920"
"FUR-FU-10003274";"Furniture";"Furnishings";"Regeneration Desk Collection";904;970;66;21;20370;"HA-14920"
"OFF-BI-10002557";"Office Supplies";"Binders";"Presstex Flexible Ring Binders";120;522;402;5;2608;"HA-14920"
"OFF-PA-10002615";"Office Supplies";"Paper";"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";631;971;340;9;8739;"BB-10990"
"OFF-AR-10001427";"Office Supplies";"Art";"Newell 330";58;308;250;14;4310;"BB-10990"
"OFF-PA-10000673";"Office Supplies";"Paper";"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad";232;210;-21;10;2103;"AG-10495"
"OFF-PA-10004470";"Office Supplies";"Paper";"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";333;236;-97;22;5201;"AG-10495"
"OFF-ST-10000876";"Office Supplies";"Storage";"Eldon Simplefile Box Office";605;763;158;12;9160;"AG-10495"
"OFF-LA-10002043";"Office Supplies";"Labels";"Avery 489";375;921;546;15;13818;"AG-10495"
"OFF-BI-10004967";"Office Supplies";"Binders";"Round Ring Binders";380;123;-257;12;1478;"SC-20725"
"TEC-PH-10001760";"Technology";"Phones";"Bose SoundLink Bluetooth Speaker";243;664;421;16;10620;"SC-20725"
"FUR-TA-10002903";"Furniture";"Tables";"Bevis Round Bullnose 29"" High Table Top";11;673;663;2;1347;"JO-15280"
"OFF-PA-10000474";"Office Supplies";"Paper";"Easy-staple paper";39;411;371;17;6979;"TB-21520"
"TEC-AC-10001956";"Technology";"Accessories";"Microsoft Arc Touch Mouse";364;214;-150;22;4713;"TB-21520"
"OFF-PA-10004100";"Office Supplies";"Paper";"Xerox 216";664;431;-234;8;3445;"TB-21520"
"OFF-BI-10000778";"Office Supplies";"Binders";"GBC VeloBinder Electric Binding Machine";146;738;592;13;9595;"AH-10195"
"OFF-AP-10002684";"Office Supplies";"Appliances";"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection";602;738;136;4;2951;"AH-10195"
"OFF-SU-10000646";"Office Supplies";"Supplies";"Premier Automatic Letter Opener";843;382;-461;5;1910;"AH-10195"
"OFF-FA-10002983";"Office Supplies";"Fasteners";"Advantus SlideClip Paper Clips";134;627;493;25;15682;"NZ-18565"
"OFF-LA-10004689";"Office Supplies";"Labels";"Avery 512";811;598;-214;14;8366;"NZ-18565"
"TEC-AC-10002001";"Technology";"Accessories";"Logitech Wireless Gaming Headset G930";706;2;-704;7;15;"NZ-18565"
"FUR-BO-10004709";"Furniture";"Bookcases";"Bush Westfield Collection Bookcases, Medium Cherry Finish";932;15;-917;2;30;"NZ-18565"
"FUR-FU-10004091";"Furniture";"Furnishings";"Howard Miller 13"" Diameter Goldtone Round Wall Clock";56;184;127;3;551;"KL-16555"
"FUR-CH-10001891";"Furniture";"Chairs";"Global Deluxe Office Fabric Chairs";101;715;614;16;11447;"KL-16555"
"FUR-FU-10002918";"Furniture";"Furnishings";"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection";202;600;398;17;10207;"KL-16555"
"OFF-BI-10004593";"Office Supplies";"Binders";"Ibico Laser Imprintable Binding System Covers";772;989;217;21;20776;"KL-16555"
"OFF-FA-10004854";"Office Supplies";"Fasteners";"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box";790;874;84;11;9610;"KL-16555"
"OFF-PA-10002105";"Office Supplies";"Paper";"Xerox 223";664;664;0;15;9958;"JD-15895"
"OFF-ST-10002756";"Office Supplies";"Storage";"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";723;177;-546;7;1239;"JD-15895"
"OFF-PA-10004243";"Office Supplies";"Paper";"Xerox 1939";418;503;85;12;6039;"JD-15895"
"FUR-FU-10001861";"Furniture";"Furnishings";"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts";409;994;585;23;22865;"JD-15895"
"OFF-BI-10002706";"Office Supplies";"Binders";"Avery Premier Heavy-Duty Binder with Round Locking Rings";910;302;-608;10;3016;"JD-15895"
"FUR-TA-10002533";"Furniture";"Tables";"BPI Conference Tables";245;257;12;12;3086;"JH-15910"
"FUR-FU-10002671";"Furniture";"Furnishings";"Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp";345;983;638;20;19667;"AS-10225"
"OFF-AR-10003651";"Office Supplies";"Art";"Newell 350";154;781;627;14;10930;"KB-16600"
"OFF-BI-10001072";"Office Supplies";"Binders";"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack";208;128;-80;14;1792;"CR-12625"
"OFF-AR-10002135";"Office Supplies";"Art";"Boston Heavy-Duty Trimline Electric Pencil Sharpeners";492;521;29;9;4689;"CR-12625"
"OFF-AR-10002804";"Office Supplies";"Art";"Faber Castell Col-Erase Pencils";143;195;52;14;2725;"SH-20395"
"FUR-FU-10001918";"Furniture";"Furnishings";"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings";731;528;-204;25;13191;"BP-11185"
"FUR-CH-10004086";"Furniture";"Chairs";"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs";59;664;604;24;15927;"BP-11185"
"FUR-FU-10001756";"Furniture";"Furnishings";"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany";269;589;320;20;11780;"BP-11185"
"OFF-LA-10000634";"Office Supplies";"Labels";"Avery 509";561;268;-293;13;3489;"BP-11185"
"FUR-FU-10001588";"Furniture";"Furnishings";"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black";75;35;-40;21;726;"TS-21205"
"TEC-PH-10002398";"Technology";"Phones";"AT&T 1070 Corded Phone";666;689;23;24;16531;"AG-10525"
"OFF-PA-10001937";"Office Supplies";"Paper";"Xerox 21";852;712;-140;16;11387;"AG-10525"
"OFF-AR-10003373";"Office Supplies";"Art";"Boston School Pro Electric Pencil Sharpener, 1670";929;607;-323;14;8494;"SP-20860"
"FUR-CH-10002602";"Furniture";"Chairs";"DMI Arturo Collection Mission-style Design Wood Chair";64;699;636;11;7694;"NM-18445"
"TEC-MA-10002927";"Technology";"Machines";"Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier";934;516;-418;17;8770;"NM-18445"
"TEC-PH-10004093";"Technology";"Phones";"Panasonic Kx-TS550";558;589;30;6;3533;"NM-18445"
"TEC-AC-10000892";"Technology";"Accessories";"NETGEAR N750 Dual Band Wi-Fi Gigabit Router";980;777;-203;2;1553;"NM-18445"
"OFF-ST-10002974";"Office Supplies";"Storage";"Trav-L-File Heavy-Duty Shuttle II, Black";660;76;-584;5;381;"NM-18445"
"OFF-FA-10000624";"Office Supplies";"Fasteners";"OIC Binder Clips";332;973;641;1;973;"FA-14230"
"OFF-BI-10004593";"Office Supplies";"Binders";"Ibico Laser Imprintable Binding System Covers";137;437;300;18;7859;"GK-14620"
"TEC-AC-10001908";"Technology";"Accessories";"Logitech Wireless Headset h800";582;111;-471;22;2434;"GK-14620"
"FUR-FU-10001967";"Furniture";"Furnishings";"Telescoping Adjustable Floor Lamp";437;353;-84;20;7055;"DJ-13510"
"TEC-PH-10003645";"Technology";"Phones";"Aastra 57i VoIP phone";974;711;-264;18;12793;"PO-18850"
"OFF-ST-10000675";"Office Supplies";"Storage";"File Shuttle II and Handi-File, Black";2;958;956;3;2875;"PO-18850"
"FUR-CH-10003312";"Furniture";"Chairs";"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs";649;329;-320;24;7894;"PO-18850"
"OFF-LA-10001074";"Office Supplies";"Labels";"Round Specialty Laser Printer Labels";962;926;-36;6;5557;"PO-18850"
"OFF-BI-10001524";"Office Supplies";"Binders";"GBC Premium Transparent Covers with Diagonal Lined Pattern";581;984;403;14;13773;"PO-18850"
"TEC-PH-10004614";"Technology";"Phones";"AT&T 841000 Phone";188;74;-114;12;887;"JL-15850"
"OFF-BI-10001153";"Office Supplies";"Binders";"Ibico Recycled Grain-Textured Covers";119;424;306;9;3819;"JL-15850"
"OFF-BI-10001982";"Office Supplies";"Binders";"Wilson Jones Custom Binder Spines & Labels";800;550;-250;20;10999;"JL-15850"
"OFF-BI-10001922";"Office Supplies";"Binders";"Storex Dura Pro Binders";169;524;355;7;3666;"DB-13615"
"TEC-CO-10001449";"Technology";"Copiers";"Hewlett Packard LaserJet 3310 Copier";778;858;80;24;20600;"DB-13615"
"OFF-BI-10004140";"Office Supplies";"Binders";"Avery Non-Stick Binders";677;78;-599;22;1720;"DB-13615"
"OFF-BI-10003314";"Office Supplies";"Binders";"Tuff Stuff Recycled Round Ring Binders";679;263;-416;1;263;"AC-10420"
"FUR-TA-10004575";"Furniture";"Tables";"Hon 5100 Series Wood Tables";932;705;-227;8;5638;"AC-10420"
"OFF-FA-10000490";"Office Supplies";"Fasteners";"OIC Binder Clips, Mini, 1/4"" Capacity, Black";189;799;609;4;3195;"KL-16645"
"OFF-AR-10000122";"Office Supplies";"Art";"Newell 314";614;115;-499;24;2748;"JD-15895"
"OFF-BI-10003656";"Office Supplies";"Binders";"Fellowes PB200 Plastic Comb Binding Machine";593;229;-364;15;3435;"JD-15895"
"OFF-FA-10002780";"Office Supplies";"Fasteners";"Staples";258;760;502;6;4561;"JD-15895"
"TEC-PH-10000702";"Technology";"Phones";"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";416;446;29;9;4010;"JD-15895"
"OFF-ST-10000107";"Office Supplies";"Storage";"Fellowes Super Stor/Drawer";627;270;-358;8;2157;"CS-12130"
"TEC-PH-10002293";"Technology";"Phones";"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5";685;680;-5;15;10203;"CC-12550"
"OFF-AR-10004027";"Office Supplies";"Art";"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box";346;364;18;18;6544;"TD-20995"
"OFF-PA-10000249";"Office Supplies";"Paper";"Easy-staple paper";166;754;588;22;16580;"TD-20995"
"OFF-AR-10001374";"Office Supplies";"Art";"BIC Brite Liner Highlighters, Chisel Tip";41;663;622;2;1327;"TD-20995"
"TEC-AC-10000290";"Technology";"Accessories";"Sabrent 4-Port USB 2.0 Hub";907;530;-377;3;1591;"AB-10060"
"OFF-PA-10001970";"Office Supplies";"Paper";"Xerox 1881";430;699;269;6;4193;"AB-10060"
"OFF-BI-10002160";"Office Supplies";"Binders";"Acco Hanging Data Binders";898;835;-63;8;6680;"AB-10060"
"OFF-PA-10001970";"Office Supplies";"Paper";"Xerox 1881";100;64;-36;7;448;"AB-10060"
"OFF-BI-10004995";"Office Supplies";"Binders";"GBC DocuBind P400 Electric Binding System";567;518;-49;21;10884;"AB-10060"
"FUR-BO-10002268";"Furniture";"Bookcases";"Sauder Barrister Bookcases";131;94;-37;11;1038;"JL-15505"
"OFF-EN-10001137";"Office Supplies";"Envelopes";"#10 Gummed Flap White Envelopes, 100/Box";251;859;608;16;13741;"JL-15505"
"OFF-AR-10002399";"Office Supplies";"Art";"Dixon Prang Watercolor Pencils, 10-Color Set with Brush";681;68;-613;19;1301;"JL-15505"
"OFF-PA-10002713";"Office Supplies";"Paper";"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”";364;76;-288;8;606;"JL-15505"
"OFF-PA-10002666";"Office Supplies";"Paper";"Southworth 25% Cotton Linen-Finish Paper & Envelopes";287;435;149;21;9143;"HK-14890"
"OFF-AP-10001124";"Office Supplies";"Appliances";"Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection";104;664;560;15;9963;"VB-21745"
"OFF-LA-10001158";"Office Supplies";"Labels";"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";891;300;-592;2;599;"VB-21745"
"OFF-LA-10001158";"Office Supplies";"Labels";"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";151;656;505;1;656;"KW-16435"
"FUR-CH-10000785";"Furniture";"Chairs";"Global Ergonomic Managers Chair";909;362;-547;16;5790;"KW-16435"
"OFF-AR-10003732";"Office Supplies";"Art";"Newell 333";366;347;-19;7;2429;"KW-16435"
"FUR-FU-10000023";"Furniture";"Furnishings";"Eldon Wave Desk Accessories";542;435;-107;5;2173;"KW-16435"
"OFF-ST-10001713";"Office Supplies";"Storage";"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black";650;771;122;20;15425;"JD-16060"
"OFF-BI-10002412";"Office Supplies";"Binders";"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders";988;80;-908;2;161;"MK-17905"
"OFF-SU-10001225";"Office Supplies";"Supplies";"Staple remover";32;981;950;24;23547;"MK-17905"
"OFF-ST-10002406";"Office Supplies";"Storage";"Pizazz Global Quick File";301;26;-275;20;526;"MK-17905"
"FUR-BO-10002545";"Furniture";"Bookcases";"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors";173;745;572;22;16387;"MK-17905"
"OFF-PA-10002036";"Office Supplies";"Paper";"Xerox 1930";143;781;637;18;14054;"GT-14755"
"OFF-ST-10002205";"Office Supplies";"Storage";"File Shuttle I and Handi-File";77;483;407;1;483;"GT-14755"
"OFF-BI-10001982";"Office Supplies";"Binders";"Wilson Jones Custom Binder Spines & Labels";216;74;-142;21;1557;"AG-10900"
"TEC-AC-10003911";"Technology";"Accessories";"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router";759;814;56;18;14657;"AG-10900"
"OFF-AR-10000658";"Office Supplies";"Art";"Newell 324";146;184;38;22;4049;"AG-10900"
"TEC-AC-10002076";"Technology";"Accessories";"Microsoft Natural Keyboard Elite";202;309;107;16;4943;"AG-10900"
"OFF-PA-10003039";"Office Supplies";"Paper";"Xerox 1960";156;421;265;11;4636;"MM-18280"
"FUR-TA-10004915";"Furniture";"Tables";"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";565;376;-189;22;8270;"AR-10405"
